taxon,level,source,description,desc_len
Plutellidae,family,artfakta.se,"Familjen Plutellidae är kosmopolitisk och omfattar ungefär 70 arter fördelade på sex släkten, men antalet arter och släkten som ingår i familjen är fortfarande osäkert. I Norden finns tre släkten, Plutella, Rhigognostis och Eidophasia, vilka delar många egenskaper med arterna i familjen Yponomeutidae. Förr placerades arterna i släktet Plutella inom Yponomeutidae, och än idag är det oklart om Plutellidae bör vara en egen familj. Möjligen kommer detta att klarna när vissa tropiska artgrupper har analyserats.
Till skillnad från arterna i familjen höstmalar Ypso­lo­phidae är Rs och M1 i bakvingen åtskilda och utgår alltså inte från en gemensam stam, medan M1 och M2 förgrenar sig från en gemensam stam.",706
Oecophoridae,family,butterfliesandmoths.org,"The Oecophoridae are a large family of the Superfamily Gelechioidea. Adults of are very small to medium-sized, with wingspans ranging from 0.3 to 3 cm. Moths have smooth-scaled heads and broad forewings. Larvae usually feed concealed in webs or in rolled leaves of the host plant. Larvae of some species feed on dead leaves, decomposing animals, or decaying fungi. Pupation occurs in the larval shelters, on the ground, or below its surface.",441
Oecophoridae,family,wikipedia.org,"Oecophoridae (concealer moths) is a family of small moths in the superfamily Gelechioidea. The phylogeny and systematics of gelechoid moths are still not fully resolved, and the circumscription of the Oecophoridae is strongly affected by this.


== Taxonomy and systematics ==
Pleurotinae Toll, 1956
Deuterogoniinae Spuler, 1910
Unplaced
Colchia Lvovsky, 1995
Also possibly included is the Peruvian species Auxotricha ochrogypsa, described by Edward Meyrick in 1931 as the sole member of its genus. In the past, the family was circumscribed more widely and included the following subfamilies:

Amphisbatinae (sometimes in Depressariinae)
Autostichinae
Depressariinae (including Cryptolechiinae)
Hypertrophinae
Metachandinae
Oecophorinae (including Chimabachinae, Deuterogoniinae, Peleopodinae, Philobotinae)
Stathmopodinae
Stenomatinae

Some treatments include only the Oecophorinae and Stathmopodinae here, placing the others elsewhere in the Gelechoidea (typically in the Elachistidae, but occasionally as independent families). But this approach might make Elachistidae highly paraphyletic. Other authors go as far as to expand the Oecophoridae beyond the delimitation used here, including also such groups as the Ethmiidae and Xyloryctidae. The latter may indeed be part of a monophyletic Oecophoridae, but more research is required; the Ethmiidae on the other hand are more likely a distinct family. The mysterious genus Aeolanthes is also sometimes included in the Oecophoridae (as a monotypic subfamily Aeolanthinae), but its actual relationships are quite obscure.
Some additional genera are also treated as Oecophoridae incertae sedis in recent studies:

Amseloecia Povolný, 1983
Callimodes Leraut, 1989 (Oecophorinae?)
subgenus Orienta Lvovsky, 1995
Colchia Lvovsky, 1995
Luquetia Leraut, 1991 (Depressariinae?)
Minetia Leraut, 1991 (Oecophorinae?)
Odonna Clarke, 1982
Schiffermuellerina Leraut, 1989 (Oecophorinae?)
Schiffermuellerina grandis (Desvignes, 1842)
Zizyphia Chrétien, 1908 (Oecophorinae? Formerly in Gelechiidae)
†Epiborkhausenites Skalski, 1973 (Bartonian age, Baltic amber, Lithuania)


== Relationship with humans ==
Many concealer moths feed on dead plant material and are nutrient recyclers. On the other hand, the family includes the white-shouldered house moth (Endrosis sarcitrella), which is a widely distributed moth that has caterpillars that infest stored grain, and the brown house moth (Hofmannophila pseudospretella), which feeds on textiles and carpets as well as stored foodstuffs.
Concealer moths have also been put to useful service. Agonopterix ulicetella, a native of Europe, has been introduced to New Zealand and Hawaii in an attempt to control the European gorse (Ulex europaeus), and the defoliating hemlock moth (Agonopterix alstroemeriana) has been used against Conium maculatum poison hemlock in the United States.


== Footnotes ==


== References ==

 Data related to Oecophoridae at Wikispecies
Hodges, R.W. (1999): The Gelechioidea. In: Kristensen, N.P. (ed.): Handbuch der Zoologie/Handbook of Zoology (Volume IV – Arthropoda: Insecta. Part 35: Lepidoptera, Moths and Butterflies 1): 131–158. Walter de Gruyter, Berlin & New York. ISBN 3-11-015704-7
Savela, Markku (2003): Markku Savela's Lepidoptera and some other life forms – Oecophoridae. Version of 2003-DEC-29. Retrieved 2010-APR-22.
Tree of Life Web Project (ToL) (2008): Oecophoridae. Version of 2008-MAY-01. Retrieved 2010-APR-22.",3445
Oecophoridae,family,artfakta.se,,0
Depressariidae,family,butterfliesandmoths.org,,0
Depressariidae,family,wikipedia.org,"Depressariidae is a family of moths. It was formerly treated as a subfamily of Gelechiidae, but is now recognised as a separate family, comprising about 2,300 species worldwide.


== Subfamilies ==
Depressariidae consists of ten subfamilies:

Acriinae
Aeolanthinae
Cryptolechiinae
Depressariinae
Ethmiinae
Hypercalliinae
Hypertrophinae
Oditinae
Peleopodinae
Stenomatinae
A number of genera, including Carcina, Gonionota, Machimia, Himmacia (sensu stricto), and Psilocorsis, are not placed in a subfamily.


== References ==",523
Depressariidae,family,artfakta.se,,0
Choreutidae,family,butterfliesandmoths.org,"The Choreuitidae are members of the Superfamily Choreutoidea (formerly part of Superfamily Sesioidea). They are a small family of moths with about 400 described species distributed worldwide, many undescribed tropical species, and about 30 species described in America north of Mexico. Adults are small, diurnal moths with broad wings (wingspan 0.9-1.4 cm), which some species flick in a characteristic fashion as they strut jerkily about on host-plant leaves. Mostly dark-colored, with black or brown wings marked by metallic gray, white, or silvery blue. Larvae are slender with elongate abdominal prolegs, living externally in slight webs, from which they graze on leaf surfaces.",682
Choreutidae,family,wikipedia.org,"O'Toole, Christopher, ed. (2002). Firefly Encyclopedia of Insects and Spiders. ISBN 1-55297-612-2.
Dugdale, J.S., Kristensen, N.P., Robinson, G.S. and Scoble, M.J. (1999) [1998]. The smaller microlepidoptera grade superfamilies, Ch.13., pp. 217–232 in Kristensen, N.P. (Ed.). Lepidoptera, Moths and Butterflies. Volume 1: Evolution, Systematics, and Biogeography. Handbuch der Zoologie. Eine Naturgeschichte der Stämme des Tierreiches / Handbook of Zoology. A Natural History of the phyla of the Animal Kingdom. Band / Volume IV Arthropoda: Insecta Teilband / Part 35: 491 pp. Walter de Gruyter, Berlin, New York.
Heppner, J. B.; Duckworth, W. D. (1981). ""Classification of the superfamily Sesioidea (Lepidoptera: Ditrysia)"". Smithsonian Contributions to Zoology. 314 (314): 1–144. doi:10.5479/si.00810282.314.
Minet, J. (1986). ""Ébauche d'une classification moderne de l'ordre des Lépidoptères"". Alexanor (in French). 14 (7): 291–313.
Rota, J. (2005). ""Larval and Pupal Descriptions of the Neotropical Choreutid Genera Rhobonda Walker and Zodia Heppner (Lepidoptera: Choreutidae)"". Annals of the Entomological Society of America. 98 (1) (published 1 January 2005): 37–47. doi:10.1603/0013-8746(2005)098[0037:LAPDOT]2.0.CO;2. S2CID 86311824.
Rota, J.; Wagner, D.L. (2006). ""Predator Mimicry: Metalmark Moths Mimic Their Jumping Spider Predators"". PLOS ONE. 1 (1) (published 20 December 2006): e45. Bibcode:2006PLoSO...1...45R. doi:10.1371/journal.pone.0000045. PMC 1762363. PMID 17183674.",1488
Choreutidae,family,artfakta.se,,0
Castniidae,family,butterfliesandmoths.org,"This a small family of moths in the superfamily Sesioidea. Often mistaken for butterflies, these species are day-flying moths with clubbed antennae, drab forewings, and highly marked hindwings.",193
Castniidae,family,wikipedia.org,"Castniidae, or castniid moths, is a small family of moths with fewer than 200 species: The majority are Neotropical with some in Australia and a few in south-east Asia. These are medium-sized to very large moths, usually with drab, cryptically marked forewings and brightly coloured hindwings. They have clubbed antennae and are day flying, and are often mistaken for butterflies. Indeed, some previous classification systems placed this family within the butterflies or skippers. The Neotropical species are commonly known as giant butterfly-moths, the Australian and Asian species as sun moths. The larvae are internal feeders, often on roots of epiphytes or on monocotyledons.


== Taxonomy ==
Subfamily Castniinae

Tribe Castniini
Amauta
Athis
Castnia
Castniomera
Corybantes
Eupalamides
Feschaeria
Geyeria
Haemonides
Hista
Imara
Insigniocastnia
Ircila
Lapaeumides
Spilopastes
Synpalamides
Telchin
Xanthocastnia
Yagra
Tribe Gazerini
Castnius
Ceretes
Divana
Duboisvalia
Frostetola
Gazera
Mirocastnia
Oiticicastnia
Paysandisia
Prometheus
Riechia
Tosxampila
Zegara
Tribe Synemonini
Synemon
Subfamily Tascininae

Tascina
Subfamily incertae sedis

†Dominickus


== References ==

Edwards, Edward D.; Gentili, Patricia; Horak, Marianne; Kristensen, Niels P.; Nielsen, Ebbe S. (1998). ""11. The Cossoid/Sesioid Assemblage"". Band 4: Arthropoda, 2 Hälfte: Insecta, Lepidoptera, Moths and Butterflies, Teilband/Part 35, Volume 1: Evolution, Systematics, and Biogeography. doi:10.1515/9783110804744.181. ISBN 9783110804744.


== External links ==
Natural History Museum Lepidoptera genus list Archived 2007-03-10 at the Wayback Machine
Tree of Life
Australian Moths Online
Sun Moths
Australian Castniidae
Castniidae Images",1713
Castniidae,family,artfakta.se,,0
Cossidae,family,butterfliesandmoths.org,"The Cossidae are members of the Superfamily Cossoidea. They occur worldwide, with more than 670 described species. The greatest numbers are found in tropical regions. About 50 species in America north of Mexico, 75% of which are found on the western side of the continent. These moths are small to large and hawk moth-like, and are the largest of the ""microlepidoptera,"" with wingspans from 2.5 to 8.5 cm. They are also referred to as ""goat moths,"" ""carpenterworms,"" or ""leopard moths"". Adults are robust and heavy-bodied, and are typically nocturnal, drab, and mostly gray with black markings. Females are often much larger than males. Eggs are usually laid in crevices or under bark with an extensible ovipositor, and may be produced in vast numbers. Larvae bore into branches or trunks of living shrubs or trees, sometimes causing considerable damage, and require 1 to 4 years to mature. Host plants include at least 17 families of angiosperms.",947
Cossidae,family,wikipedia.org,"This family includes many species with large caterpillars and moths with a wingspan from 9–24 cm (3+1⁄2–9+1⁄2 in). These moths are mostly grey; some have long, narrow wings and resemble hawkmoths (Sphingidae) which are more advanced macrolepidoptera, however. Many are twig, bark, or leaf mimics, and Cossidae often have some sort of large marking at the tip of the forewing uppersides, conspicuous in flight, but resembling a broken-off twig when the animals are resting.
Caterpillars are smooth with a few hairs. Most cossid caterpillars are tree borers, in some species taking up to three years to mature. The caterpillars pupate within their tunnels; they often have an unpleasant smell, hence another colloquial name is goat moths.
The family includes the carpenterworm (Prionoxystus robiniae) and the goat moth (Cossus cossus) which have gained popularity as pests. However, the large caterpillars of species that do not smell badly are often edible. Witchetty grubs – among the Outback's most famous bush tucker – are most commonly the caterpillars of Endoxyla leucomochla, one of the more than 80 cossid species in Australia. In Chile, the sweet-smelling caterpillars of the Chilean moth (Chilecomadia moorei) are harvested in quantity and internationally traded as butterworms, for use as pet food and fishing bait.",1324
Cossidae,family,artfakta.se,,0
Dudgeoneidae,family,butterfliesandmoths.org,,0
Dudgeoneidae,family,wikipedia.org,"Dudgeonea is a small genus of moths and the only genus of its family, the Dudgeoneidae. It includes six species distributed sparsely across the Old World from Africa and Madagascar to Australia and New Guinea.


== Biology ==
The genus is poorly studied, but the Australian species, Dudgeonea actinias, tunnels in trunks of Canthium attenuatum (Rubiaceae) and the pupa is extruded like many other internal feeders.


== References ==


== External links ==
Australian Moths Online",480
Dudgeoneidae,family,artfakta.se,,0
Brachodidae,family,butterfliesandmoths.org,,0
Brachodidae,family,wikipedia.org,"Brachodidae is a family of day-flying moths, commonly known as little bear moths, which contains about 135 species distributed around much of the world (Edwards et al. 1999). The relationships and status of the presently included genera are not well understood.


== Genera ==
Subfamily Brachodinae Agenjo, 1966
Atractoceros Meyrick, 1936
Brachodes
Euthorybeta
Miscera
Saccocera Kallies, 2013
Synechodes
Subfamily Phycodinae Rebel, 1907
Nigilgia
Paranigilgia Kallies, 1998
Phycodes (syn: Tegna)
Phycodopteryx Kallies, 2004
Unknown
Hoplophractis
Sagalassa
Sisyroctenis


== Formerly placed here ==
Pseudocossus


== References ==
Edwards, Edward D.; Gentili, Patricia; Horak, Marianne; Kristensen, Niels P.; Nielsen, Ebbe S. (1998). ""11. The Cossoid/Sesioid Assemblage"". Band 4: Arthropoda, 2 Hälfte: Insecta, Lepidoptera, Moths and Butterflies, Teilband/Part 35, Volume 1: Evolution, Systematics, and Biogeography. doi:10.1515/9783110804744.181. ISBN 9783110804744.
Kallies, A., 1998 : A contribution to the knowledge of the Oriental and Australian Brachodidae (Lepidoptera, Sesioidea). Tinea 15(4): 312–337.
Kallies, A., 2002: Brachodes flagellatus sp. n. from Tibet (Lepidoptera: Sesioidea, Brachodidae). Nachrichten des Entomologische Vereins Apollo NF 23 (3): 159–160.
Kallies, A. (2004). ""The Brachodidae of the Oriental region and adjacent territories (Lepidoptera: Sesioidea)"". Tijdschrift voor Entomologie. 147: 1–19. doi:10.1163/22119434-900000131.
Kallies, Axel; Wang, MIN; Arita, Yutaka (2011). ""A new species of Phycodes from China (Lepidoptera: Sesioidea: Brachodidae)"". Zootaxa. 2797: 54. doi:10.11646/zootaxa.2797.1.5.
Pitkin, B. & P. Jenkins. Butterflies and Moths of the World: Generic Names and their Type-species. Natural History Museum.[1]
Zagulajev, A.K., 1999: New and little known moth species (Lepidoptera: Thyrididae, Brachodidae) in the fauna of Russia and neighboring territories. Entomological Review 79 (6): 679–690. Abstract: [2].
Heppner, J.B., 2009: A new Brachodes moth from Hainan Island, China (Lepidoptera: Brachodidae). Lepidoptera Novae (Gainesville) 2(2): 121–124.


== External links ==

Natural History Museum Lepidoptera genus database
Tree of Life",2190
Brachodidae,family,artfakta.se,,0
Blastobasidae,family,butterfliesandmoths.org,"The Blastobasidae are members of the Superfamily Gelechioidea. Blastobasids occur worldwide, but are most diverse in North and South America, with more than 275 described species and possibly five to 10 times that many yet to be studied. Blastobasids are small, nocturnal moths with narrow wings. Most species are uniformly dull colored, usually gray, sometimes tan or yellowish.  Larvae are typically slender and cylindrical, and many species feed on detritus associated with the nests and galleries of other insect species.",525
Blastobasidae,family,wikipedia.org,"The adults are generally small, slender moths which at a casual glance lack conspicuous and characteristic features – noted entomologist Edward Meyrick once described the group as ""obscure and dull-coloured moths, decidedly the least attractive family of Lepidoptera"". Their coloration is usually reddish-brown, without crisp streaks or large wingspots.
The head is smooth, with moderately long antennae (slightly more than half as long as the forewings) which are each situated halfway down the head. As usual for moths, the antennae do not have clubs; even in the males they are smooth or almost so and not at all comb-like. The antenna base bears a small brush of dense hairs and is flat, with a concave underside and may cover part of the compound eyes. The Blastobasidae have few or no bristles on the compound eyes, no ocelli, and probably lack chaetosemata too. The mouthparts are well-developed and moderately specialized, with 4-segmented folding maxillary palps, long labial palps and a long proboscis with a scaly base. The tibiae of the forelegs are enlarged at the end, those of the middle legs two spurs, and those of the hindlegs 4 spurs and many long thin hairs.
Wingspan in this family is about 12 to 24 mm, more than 10 times as much as the thorax width. The forewings lack a tornus and are about 4-5 times as long as they are wide, with a convex outer margin and a rather blunt tip. The round-tipped hindwings are very narrow, of equal or somewhat less length as the forewings, to which they are joined with a frenulum. The edge of the hindwings is surrounded by a fringe of hairs about two times as long as the wing is wide.
The wing venation of forewings and hindwings differs. The forewing has 12 veins altogether, with two anal veins – vein 1b and 1c, the former of which forks proximally – and a distally complete tubular vein (1c). The transverse vein is complete, and the discal cell has no tubular vein running through its middle. By contrast, the hindwings have seven or eight veins. Their anal veins are 1b and 1c like on the forewings; they lack vein 1a but also have the tubular vein 1c. Vein 1b may fork as in the forewings or remain unbranched, while a transverse vein may be present or not. Usually, five veins arise from the hindwing cell, of which the fourth and fifth are proximally joined; Blastobasis, however, might only have four cell veins, with veins 3 and 5 joined and vein 4 missing, but this is not universally accepted. Hindwing vein 8 either runs along the upper cell margin initially and anastomoses with it, or possibly it arises from the cell margin in some species, but in neither case does it run close to vein 7.
The caterpillars (larvae) have 10 prolegs and feed openly, usually on dead organic matter. Some species are pests of stored foodstuffs. The pupae are concealed and are not protruded during hatching.",2865
Blastobasidae,family,artfakta.se,,0
Metarbelidae,family,butterfliesandmoths.org,,0
Metarbelidae,family,wikipedia.org,"Lehmann, I., 1997: Metarbela haberlandorum sp. nov., a new moth from Kenya (Lepidoptera: Metarbelidae). Nachrichten Entomologischer Verein Apollo 18 (1): 45–53.
Lehmann, I, 2007: Metarbelidae. Esperiana Buchreihe zur Entomologie Memoir 4: 169–185.
Lehmann, I., 2008: Ten new species of Metarbelidae (Lepidoptera: Cossoidea) from the coastal forests and the Eastern Arc Mountains of Kenya and Tanzania, including one species From Two Upland Forests. Journal of East African Natural History 97 (1): 43–82. doi:10.2982/0012-8317(2008)97[43:TNSOML2.0.CO;2].
Lehmann, I., 2010: A new genus of Metarbelidae (Lepidoptera: Cossoidea) from the Afrotropical Region with the description of seven new species. Esperiana Buchreihe zur Entomologie Memoir 5: 294–322.
Lehmann, I., 2010: A revision of the genus Arbelodes Karsch (Lepidoptera: Cossoidea: Metarbelidae)from southeast-central and southern Africa with the description of thirteen new species. Published by the author. Hamburg, 82 pages, 8 b/w plates, 5 colour plates.
Lehmann, I., 2011: The description of a new genus and twenty-three new species of Metarbelidae (Lepidoptera: Cossoidea) from the lowland tropical rain forests of the Guineo-Congolian Region with notes on habitats and biogeography. Published by the author. Hamburg, 67 pages, 10 b/w plates, 6 colour plates, 1 coloured map.
Mey, W., 2011: New and little known species of Lepidoptera of southwestern Africa. Esperiana Buchreihe zur Entomologie Memoir 6: 146–261.
Lehmann, I., 2012: Description of a new genus and species of Metarbelidae (Lepidoptera, Cossoidea) from the Albertine Rift region of Tanzania, East Africa. Norwegian Journal of Entomology 59: 234–240.
Lehmann, I., 2013: Description of two new genera and ten new species of Metarbelidae (Lepidoptera: Cossoidea) from western, north-central and eastern Africa with notes on habitats and biogeography. Published by the author. Hamburg, 82 pages, 10 b/w plates, 5 colour plates, 2 coloured maps.
Lehmann, I. & Rajaei, H., 2013: Description of a new genus and three new species of Metarbelidae (Lepidoptera: Cossoidea) from East and Central Africa, with notes on biogeography. Bonn Zoological Bulletin 62(1): 100–110. Full article: [1].
Lehmann, I., 2014: Description of two new genera and two new species of Metarbelidae (Lepidoptera: Cossoidea) from the Northeastern Congolian Lowland Forests Ecoregion (Central Africa). Zootaxa 3895 (4): 570–580.
Lehmann, I., 2019b: First revision of the family Metarbelidae Strand, 1909(Lepidoptera: Cossoidea Leach, 1815) and a phylogeny based on adult morphology of 60 genera from the Afrotropical and Oriental Region. Doctoral Dissertation. Rheinische Friedrich-Wilhelms-Universität Bonn URN: urn:nbn:de:hbz:5n-55423: 1–397.
Yakovlev, R.V. & Zolotuhin, V.V., 2021: Revision of the family Metarbelidae (Lepidoptera) of the Oriental Region. VI. Genus Tearbela Yakovlev & Zolotuhin gen. nov. from the Bangladesh and Marcopoloia dea (Swinhoe, 1890) comb. nov. Ecologica Montenegrina, 45, 43–47. doi:10.37828/em.2021.45.8
Lehmann, I., Zahiri, R. & Husemann, M., 2023: Revision of the Metarbelodes Strand, 1909 genus-group (Lepidoptera: Cossoidea: Metarbelidae) with descriptions of two new genera and 33 new species from high elevations of eastern and southern Africa. Zootaxa 5267 (1): 001–106.
Lehmann, I. & Dalsgaard, T., 2023: Revision of Saalmulleria Mabille, 1891 (Lepidoptera: Metarbelidae) from Madagascar with the description of three new genera and fifteen new species. Evolutionary Systematics 7 : 133–182.",3524
Metarbelidae,family,artfakta.se,,0
Crambidae,family,butterfliesandmoths.org,"The Crambidae belong to the Superfamily Pyraloidea. More than 11,500 species have been described worldwide, with more than 800 species in America north of Mexico, the majority of which occur in the Atlantic and southeastern states, or southern Texas and Arizona. Crambids are diverse and variable in morphology and biology. Habits and morphology of larvae are also highly variable among subfamilies, and include agricultural pest species.",438
Crambidae,family,wikipedia.org,"Crambidae comprises the grass moth family of lepidopterans. They are variable in appearance, with the nominal subfamily Crambinae (grass moths) taking up closely folded postures on grass stems where they are inconspicuous, while other subfamilies include brightly coloured and patterned insects that rest in wing-spread attitudes.
In many classifications, the Crambidae have been treated as a subfamily of the Pyralidae or snout moths. The principal difference is a structure in the tympanal organs called the praecinctorium, which joins two tympanic membranes in the Crambidae, and is absent from the Pyralidae. The latest review by Munroe and Solis, in Kristensen (1999), retains the Crambidae as a full family. The family currently comprises 15 subfamilies with altogether 10,347 species in over 1,000 genera.


== Systematics ==

subfamilia incertae sedis
Conotalis Hampson, 1919
Exsilirarcha Salmon & Bradley, 1956
Subfamily Acentropinae Stephens, 1836
Subfamily Crambinae Latreille, 1810
Subfamily Erupinae Munroe, 1995
Subfamily Glaphyriinae Forbes, 1923 (= Evergestinae Marion, 1952, Noordinae Minet, 1980, Cybalomiinae Marion, 1955, Cathariinae Minet, 1982)
Subfamily Heliothelinae Amsel, 1961
Subfamily Hoploscopinae Robinson et al., 1994
Subfamily Lathrotelinae Clarke, 1971
Subfamily Linostinae Amsel, 1956
Subfamily Midilinae Munroe, 1958
Subfamily Musotiminae Meyrick, 1884
Subfamily Odontiinae Guenée, 1854
Subfamily Pyraustinae Meyrick, 1890
Subfamily Schoenobiinae Duponchel, 1846
Subfamily Scopariinae Guenée, 1854
Subfamily Spilomelinae Guenée, 1854 (= Wurthiinae Roepke, 1916)


== Relationship with humans ==
Since crambids are relatively common throughout human settlements, the moths tend to affect crops and gardens, whether harmfully, beneficially or harmlessly. Beneficial crambids include the water hyacinth moth (Niphograpta albiguttalis), used to control its host (Eichhornia crassipes), the water veneer (Acentria ephemerella), a biocontrol agent used against Eurasian watermilfoil, and the bamboo borer (Omphisa fuscidentalis), of which the caterpillars are used for human consumption. The mint moth (Pyrausta aurata) is an example of a harmless crambid.
Crambid larvae are typically stem borers in plants of the grass family. As this family contains many important crops, some Crambidae species achieve pest status. The European corn borer Ostrinia nubilalis is perhaps the best known; introduced to the United States in the early 1900s, it is now widespread in all but the westernmost states. Other pest species include the pearl millet stem borer (Coniesta ignefusalis), the spotted stalk borer (Chilo partellus), the Asiatic rice borer (Chilo suppressalis), sod webworms (Crambus spp.), Duponchelia fovealis, the sugarcane borer (Diatraea saccharalis), bean pod borers (Maruca spp.), the rice white stemborer (Scirpophaga innotata), the southwestern corn borer (Diatraea grandiosella), and the grape leaffolder (Desmia maculalis).


== Gallery ==

		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		


== See also ==
List of crambid genera


== References ==


== Further reading ==
Kristensen, N.P. (Ed.). 1999. Lepidoptera, Moths and Butterflies. Volume 1: Evolution, Systematics, and Biogeography. Handbuch der Zoologie. Eine Naturgeschichte der Stämme des Tierreiches / Handbook of Zoology. A Natural History of the phyla of the Animal Kingdom. Band / Volume IV Arthropoda: Insecta Teilband / Part 35: 491 pp. Walter de Gruyter, Berlin, New York.


== External links ==

""Family Crambidae"". Insecta.pro
Synclita obliteralis, waterlily leafcuter on the UF / IFAS Featured Creatures Web site
Diatraea saccharalis, sugarcane borer
Grape Leaffolder Moth Cirrus Digital
McLeod, Robin (December 18, 2016). ""Family Crambidae - Crambid Snout Moths"". BugGuide. Retrieved April 11, 2018.",3876
Crambidae,family,artfakta.se,,0
Autostichidae,family,butterfliesandmoths.org,The Autostichids are members of the superfamily Gelechioidea. Taxonomy of this family and subfamilies is under debate.,118
Autostichidae,family,wikipedia.org,"Autostichidae is a family of moths in the moth superfamily Gelechioidea.


== Subfamilies ==
Autostichinae Le Marchand, 1947
Deocloninae Hodges, 1998
Glyphidocerinae Hodges, 1998
Holcopogoninae Gozmány, 1967
Oegoconiinae Leraut, 1992
Symmocinae Gozmány, 1957


== References ==

 Data related to Autostichidae at Wikispecies
Autostichidae at funet",347
Autostichidae,family,artfakta.se,,0
Attevidae,family,butterfliesandmoths.org,,0
Attevidae,family,wikipedia.org,"Lep Index
Becker, 2009. A review of the New World Atteva Walker moths (Yponomeutidae, Attevinae). - Revista Brasileira de Entomologia 53(3): 349–355
Sohn & Wu, 2013. ""A taxonomic review of Attevidae (Lepidoptera: Yponomeutoidea) from China with descriptions of two new species and a revised identity of the Ailanthus webworm moth, Atteva fabriciella, from the Asian tropics"". Journal of Insect Science 2013; 13:66. doi:10.1673/031.013.6601",439
Attevidae,family,artfakta.se,,0
Dalceridae,family,butterfliesandmoths.org,"The Dalceridae are members of the Superfamily Zygaenoidea. About 85 species are known, limited to the New World tropics. Adults are small moths, and are white, yellow, or orange, with broad, rounded wings and hairy bodies. Adults are nocturnal, holding their wings rooflike over the body and extending their legs in front. Larvae feed on a wide variety of dicots and monocots. The cocoon is spun between two leaves, formed of a diffuse outer layer and oval inner chamber.",471
Dalceridae,family,wikipedia.org,Family description at Jamaica Moths,35
Dalceridae,family,artfakta.se,,0
Doidae,family,butterfliesandmoths.org,"The Doidae are a small family, with a handful of species found in the southwestern United States and in Mexico.",111
Doidae,family,wikipedia.org,"Doidae is a small family of Lepidoptera with an exclusively New World distribution, with species occurring in Central America, the south-western United States, and northern South America. 


== Taxonomical placement ==
Doidae was elevated to family rank by Julian P. Donahue and John W. Brown in 1987. They have a complex taxonomical history, and have previously been placed in Geometridae, Arctiidae, Lymantriidae and Dioptidae among several other families. As a family, Doidae was formerly included in superfamily Noctuoidea, but was transferred to the Drepanoidea in 2011 by van Nieukerken et al.


== Genera and species ==
As of May 2024, the Global Biodiversity Information Facility lists seven species in two genera for Doidae:

Genus Doa Neumoegen & Dyar, 1894 - type genus
Doa ampla (Grote, 1878) - South-western US, Mexico
Doa cubana Schaus, 1906 - Cuba
Doa dora Neumoegen & Dyar, 1894 - Mexico, California
Doa raspa Druce, 1894 - Mexico, Belize
Doa translucida Dognin, 1910 - Colombia
Genus Leuculodes Dyar, 1903
Leuculodes lacteolaria Hulst, 1896
Leuculodes lephassa Druce, 1897


== References ==


== External links ==",1131
Doidae,family,artfakta.se,,0
Epermeniidae,family,butterfliesandmoths.org,"The family Epermeniidae has about 100 described species distributed worldwide, with 11 species documented in western North America, and is part of the Superfamily Epermenioidea. Adults are small (wingspan of 0.9-1.8 cm), sluggish, diurnal moths, yellowish to grayish in color and are not seen often in the field. Caterpillars are sluggish and usually mine in leaves, preferring plants in the parsley family. Pupation occurs under a sparse, loose net cocoon.",457
