taxon,level,source,description,desc_len
Erastria,genus,artfakta.se,,0
Acrosemia,genus,butterfliesandmoths.org,,0
Acrosemia,genus,wikipedia.org,"Acrosemia is a genus of moths in the family Geometridae erected by Gottlieb August Wilhelm Herrich-Schäffer in 1855.


== Species ==
Acrosemia vulpecularia Herrich-Schäffer, [1855]
Acrosemia dichorda Hampson, 1904


== References ==",232
Acrosemia,genus,artfakta.se,,0
Cratoptera,genus,butterfliesandmoths.org,,0
Cratoptera,genus,wikipedia.org,"Cratoptera is a genus of moths in the family Geometridae. Their faunal composition can proportionally increase in change with geographical altitude.


== Species ==
Cratoptera apicata Warren, 1894
Cratoptera vestianaria Herrich-Schäffer, [1855]


== References ==

Cratoptera at Markku Savela's Lepidoptera and Some Other Life Forms
Natural History Museum Lepidoptera genus database",382
Cratoptera,genus,artfakta.se,,0
Cirsodes,genus,butterfliesandmoths.org,,0
Cirsodes,genus,wikipedia.org,"Cirsodes is a genus of moths in the family Geometridae.


== References ==
Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",211
Cirsodes,genus,artfakta.se,,0
Taeniogramma,genus,butterfliesandmoths.org,,0
Taeniogramma,genus,wikipedia.org,"Taeniogramma is a genus of moths in the family Geometridae erected by Paul Dognin in 1914.


== Species ==
Taeniogramma odrussa (Druce, 1892) Mexico, Guatemala, Costa Rica
Taeniogramma costimacula Dognin, 1914 Panama
Taeniogramma punctolineata (Dognin, 1902) Ecuador
Taeniogramma melanorrhoea (Dyar, 1913) Mexico
Taeniogramma lineata (Dognin, 1913) Colombia
Taeniogramma paulensis (Schaus, 1901) Brazil (São Paulo)
Taeniogramma quadrilinea (Schaus, 1901) Arizona, Mexico
Taeniogramma octolineata (Hulst, 1887) Arizona
Taeniogramma mendicata (Hulst, 1887) southern Arizona, southern New Mexico, Texas
Taeniogramma tenebrosata (Hulst, 1887) Arizona, New Mexico, southern California, Mexico


== References ==

Pitkin, Brian & Jenkins, Paul (2023). ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London. doi:10.5519/s93616qw.",873
Taeniogramma,genus,artfakta.se,,0
Leuciris,genus,butterfliesandmoths.org,,0
Leuciris,genus,wikipedia.org,"Leuciris is a genus of moths in the family Geometridae. The genus was first described by Warren in 1894.


== Species ==
Leuciris fimbriaria (Stoll, [1781]) Suriname
Leuciris distorta (Warren, 1894) Amazon basin


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",368
Leuciris,genus,artfakta.se,,0
Hypometalla,genus,butterfliesandmoths.org,,0
Hypometalla,genus,wikipedia.org,"Hypometalla is a genus of moths in the family Geometridae.


== References ==
Pitkin, Brian & Jenkins, Paul (2023). ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London. doi:10.5519/s93616qw.",243
Hypometalla,genus,artfakta.se,,0
Gyostega,genus,butterfliesandmoths.org,,0
Gyostega,genus,wikipedia.org,"Gyostega is a genus of moths in the family Geometridae.


== References ==
Natural History Museum Lepidoptera genus database",124
Gyostega,genus,artfakta.se,,0
Asestra,genus,butterfliesandmoths.org,,0
Asestra,genus,wikipedia.org,"Asestra is a genus of moths in the family Geometridae. It was described by William Warren in 1895.


== References ==",117
Asestra,genus,artfakta.se,,0
Digrammia,genus,butterfliesandmoths.org,,0
Digrammia,genus,wikipedia.org,"Digrammia was a genus of moths in the family Geometridae erected by Carl Freiherr von Gumppenberg in 1887. It is now often considered a synonym of Semiothisa.


== Species ==
Digrammia aliceata (Cassino, 1928)
Digrammia atrofasciata (Packard, 1876)
Digrammia burneyata (McDunnough, 1939)
Digrammia californiaria (Packard, 1871) - Californian granite moth
Digrammia cinereola (Hulst, 1896)
Digrammia colorata (Grote, 1883) - creosote moth
Digrammia continuata (Walker, 1862) - curve-lined angle moth
Digrammia curvata (Grote, 1880)
Digrammia decorata (Grossbeck, 1907) - decorated granite moth
Digrammia delectata (Hulst, 1887)
Digrammia denticulata (Grote, 1883)
Digrammia equivocata Ferguson, 2008
Digrammia eremiata (Guenée, 1857) - three-lined angle moth
Digrammia excurvata (Packard, 1874)
Digrammia extenuata Ferguson, 2008
Digrammia fieldi (Swett, 1916)
Digrammia gilletteata (Dyar, 1904)
Digrammia gnophosaria (Guenée, 1857) - hollow-spotted angle moth
Digrammia hebetata (Hulst, 1881)
Digrammia imparilata Ferguson, 2008
Digrammia indeterminata (McDunnough, 1939)
Digrammia irrorata (Packard, 1876)
Digrammia mellistrigata (Grote, 1873) - yellow-lined angle moth
Digrammia minuta (Hulst, 1896)
Digrammia modocata Ferguson, 2008
Digrammia muscariata (Guenée, 1857)
Digrammia napensis (McDunnough, 1939)
Digrammia neptaria (Guenée, 1857) - dark-bordered granite moth
Digrammia nubiculata (Packard, 1876)
Digrammia ocellinata (Guenée, 1857) - faint-spotted angle moth
Digrammia ordinata (Walker, 1862)
Digrammia pallidata (Packard, 1873)
Digrammia pallorata Ferguson, 2008
Digrammia palodurata Ferguson, 2008
Digrammia pertinata (McDunnough, 1939)
Digrammia pervolata (Hulst, 1880)
Digrammia pictipennata (Hulst, 1898)
Digrammia plemmelata Ferguson, 2008
Digrammia puertata (Grossbeck, 1912)
Digrammia rippertaria (Duponchel, 1830)
Digrammia setonana (McDunnough, 1927)
Digrammia sexpunctata (Bates, 1886) - six-spotted angle moth
Digrammia spinata (McDunnough, 1939)
Digrammia sublacteolata (Hulst, 1887)
Digrammia subminiata (Packard, 1873)
Digrammia terramalata Ferguson, 2008
Digrammia triviata (Barnes & McDunnough, 1917)
Digrammia ubiquitata Ferguson, 2008
Digrammia yavapai (Grossbeck, 1907)


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",2360
Digrammia,genus,artfakta.se,,0
Metanema,genus,butterfliesandmoths.org,,0
Metanema,genus,wikipedia.org,"Metanema is a genus of moths in the family Geometridae erected by Achille Guenée in 1857. It contains the following species:

Metanema bonadea Druce 1892
Metanema carnaria Packard 1873
Metanema determinata Walker 1866
Metanema excavaria Schaus 1901
Metanema flavida Dognin 1913
Metanema guatama Schaus 1901
Metanema inatomaria Guenée 1858
Metanema lurida Druce 1898
Metanema margica Schaus 1901
Metanema santella Schaus 1901
Metanema simplex Dyar 1938
Metanema striolata Schaus 1912
Metanema ugallia Dyar 1912
Metanema ustinota Prout 1925


== References ==
Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",694
Metanema,genus,artfakta.se,,0
Bonatea,genus,butterfliesandmoths.org,,0
Bonatea,genus,wikipedia.org,,0
Bonatea,genus,artfakta.se,,0
Hyalostenele,genus,butterfliesandmoths.org,,0
Hyalostenele,genus,wikipedia.org,"Hyalostenele is a genus of moths in the family Geometridae described by Warren in 1894.


== Species ==
Hyalostenele lutescens (Butler, 1872)
Hyalostenele oleagina (Warren, 1894)


== References ==

Pitkin, Brian & Jenkins, Paul (2023). ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London. doi:10.5519/s93616qw.",364
Hyalostenele,genus,artfakta.se,,0
Pero,genus,butterfliesandmoths.org,,0
Pero,genus,wikipedia.org,,0
Pero,genus,artfakta.se,,0
Antepione,genus,butterfliesandmoths.org,,0
Antepione,genus,wikipedia.org,"Antepione is a genus of moths in the family Geometridae, the geometer moths. The genus was described by Packard in 1876. They occur in North and Central America.
There are three species:

Antepione imitata H. Edwards, 1884
Antepione thisoaria (Guenée, 1857) - variable antepione
Antepione tiselaaria (Dyar, 1912)


== References ==


== External links ==
Savela, Markku. ""Antepione Packard, 1876"". Lepidoptera and Some Other Life Forms. Retrieved April 4, 2019.",461
Antepione,genus,artfakta.se,,0
Oenoptila,genus,butterfliesandmoths.org,,0
Oenoptila,genus,wikipedia.org,"Oenoptila is a genus of moths in the family Geometridae.


== References ==
Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",212
Oenoptila,genus,artfakta.se,,0
Patalene,genus,butterfliesandmoths.org,,0
Patalene,genus,wikipedia.org,"Patalene (Ancient Greek: Παταληνή) or Pattalene (Ancient Greek: Πατταληνή) was an ancient area of the Indian subcontinent, now in modern Pakistan, that corresponds to the area of Sind.
The Indo-Greeks are mentioned in ancient sources as having occupied the areas of the Patalene (Sindh) and Gujarat, including the strategic harbour of Barygaza (Bharuch), conquests also attested by coins dating from the Indo-Greek ruler Apollodotus I and by several ancient writers (Strabo 11; Periplus of the Erythraean Sea, Chap. 41/47):

The Greeks... took possession, not only of Patalene, but also, on the rest of the coast, of what is called the kingdom of Saraostus and Sigerdis.
Ptolemy mentioned Patalena in his Geographia:

Moreover the region which is next to the western part of India, is called Indoscythia. A part of this region around the (Indus) river mouth is Patalena, above which is Abiria. That which is about the mouth of the Indus and the Canthicolpus bay is called Syrastrena. (...) In the island formed by this river are the cities Pantala, Barbaria. (...) The Larica region of Indoscythia is located eastward from the swamp near the sea, in which on the west of the Namadus river is the interior city of Barygaza emporium. On the east side of the river (...) Ozena-Regia Tiastani (...) Minnagara"".


== See also ==
Regio Patalis


== References ==",1356
Patalene,genus,artfakta.se,,0
Nephodia,genus,butterfliesandmoths.org,,0
Nephodia,genus,wikipedia.org,"Nephodia is a genus of moths in the family Geometridae.


== References ==
Pitkin, Brian & Jenkins, Paul (2023). ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London. doi:10.5519/s93616qw.",240
Nephodia,genus,artfakta.se,,0
Neoselenia,genus,butterfliesandmoths.org,,0
Neoselenia,genus,wikipedia.org,"Neoselenia is a genus of moths in the family Geometridae.


== References ==
Pitkin, Brian & Jenkins, Paul (2023). ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London. doi:10.5519/s93616qw.",242
Neoselenia,genus,artfakta.se,,0
Hydatoscia,genus,butterfliesandmoths.org,,0
Hydatoscia,genus,wikipedia.org,"Hydatoscia is a genus of moths in the family Geometridae.


== References ==
Pitkin, Brian & Jenkins, Paul (2023). ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London. doi:10.5519/s93616qw.",242
Hydatoscia,genus,artfakta.se,,0
Synnomos,genus,butterfliesandmoths.org,,0
Synnomos,genus,wikipedia.org,"Synnomos is a genus of moths in the family Geometridae.


== References ==
Pitkin, Brian & Jenkins, Paul (2023). ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London. doi:10.5519/s93616qw.",240
Synnomos,genus,artfakta.se,,0
Ballantiophora,genus,butterfliesandmoths.org,,0
Ballantiophora,genus,wikipedia.org,"Ballantiophora is a genus of moths in the family Geometridae.


== Species ==
Ballantiophora gibbiferata (Guenée, 1857)
Ballantiophora innotata Warren, 1894


== References ==
Ballantiophora at Markku Savela's Lepidoptera and Some Other Life Forms
Natural History Museum Lepidoptera genus database",297
Ballantiophora,genus,artfakta.se,,0
Hylaea,genus,butterfliesandmoths.org,,0
Hylaea,genus,wikipedia.org,,0
Hylaea,genus,artfakta.se,,0
Haplochela,genus,butterfliesandmoths.org,,0
Haplochela,genus,wikipedia.org,"Haplochela is a genus of moth in the family Gelechiidae.


== Species ==
Haplochela trigonota Walsingham, 1911


== Former species ==
Haplochela mundana Meyrick, 1914


== References ==",185
Haplochela,genus,artfakta.se,,0
Compsolechia,genus,butterfliesandmoths.org,,0
Compsolechia,genus,wikipedia.org,"Compsolechia is a genus of moths in the family Gelechiidae.


== Species ==
Compsolechia abolitella (Walker, 1864)
Compsolechia abruptella (Walker, 1864)
Compsolechia accinctella (Walker, 1864)
Compsolechia acosmeta (Walsingham, 1910)
Compsolechia aequilibris Meyrick, 1931
Compsolechia amaurota (Meyrick, 1914)
Compsolechia amazonica Meyrick, 1918
Compsolechia ambusta (Walsingham, 1910)
Compsolechia anthracura (Meyrick, 1914)
Compsolechia antiplaca Meyrick, 1922
Compsolechia argyracma Meyrick, 1922
Compsolechia atmastra Meyrick, 1929
Compsolechia balia (Walsingham, 1910)
Compsolechia binotatella (Walker, 1864)
Compsolechia blepharopa (Meyrick, 1914)
Compsolechia camilotus Adamski, 2009
Compsolechia campalea (Walsingham, 1910)
Compsolechia canofusella (Walker, 1864)
Compsolechia caryoterma Meyrick, 1922
Compsolechia cassidata (Meyrick, 1914)
Compsolechia chelidonia Meyrick, 1922
Compsolechia chrysoplaca (Meyrick, 1912)
Compsolechia cognatella (Walker, 1864)
Compsolechia corymbas Meyrick, 1918
Compsolechia crescentifasciella (Chambers, 1874)
Compsolechia crocodilopa Meyrick, 1922
Compsolechia desectella (Zeller, 1877)
Compsolechia diazeucta Meyrick, 1918
Compsolechia dicax (Meyrick, 1914)
Compsolechia diplolychna Meyrick, 1922
Compsolechia drachmaea Meyrick, 1922
Compsolechia dryocrossa Meyrick, 1922
Compsolechia elephas (Walsingham, 1910)
Compsolechia epibola (Walsingham, 1910)
Compsolechia erebodelta Meyrick, 1922
Compsolechia eupecta (Meyrick, 1914)
Compsolechia eurygypsa Meyrick, 1922
Compsolechia fasciella (Felder & Rogenhofer, 1875)
Compsolechia ferreata (Meyrick, 1914)
Compsolechia glaphyra (Walsingham, 1910)
Compsolechia halmyra (Meyrick, 1914)
Compsolechia hemileucas Meyrick, 1922
Compsolechia incurva (Meyrick, 1914)
Compsolechia inusta (Meyrick, 1914)
Compsolechia ischnoptera Meyrick, 1922
Compsolechia leucorrhapta (Meyrick, 1914)
Compsolechia lingulata Meyrick, 1918
Compsolechia lithomorpha (Meyrick, 1914)
Compsolechia loxogramma Meyrick, 1922
Compsolechia mangelivora (Walsingham, 1897)
Compsolechia melanophaea (Forbes, 1931)
Compsolechia mesodelta Meyrick, 1922
Compsolechia metadupa (Walsingham, 1910)
Compsolechia mniocosma Meyrick, 1922
Compsolechia molybdina (Walsingham, 1910)
Compsolechia monochromella (Walker, 1864)
Compsolechia neurophora Meyrick, 1922
Compsolechia niobella (Felder & Rogenhofer, 1875)
Compsolechia niphocentra Meyrick, 1922
Compsolechia nuptella (Felder & Rogenhofer, 1875)
Compsolechia ocelligera (Butler, 1883)
Compsolechia orthophracta (Meyrick, 1914)
Compsolechia parmata Meyrick, 1918
Compsolechia peculella (Busck, 1914)
Compsolechia pentastra Meyrick, 1922
Compsolechia percnospila (Meyrick, 1914)
Compsolechia perlatella (Walker, 1864)
Compsolechia petromorpha Meyrick, 1922
Compsolechia phaeotoxa Meyrick, 1922
Compsolechia phepsalitis Meyrick, 1922
Compsolechia picticornis (Walsingham, 1897)
Compsolechia platiastis Meyrick, 1922
Compsolechia plumbeolata (Walsingham, 1897)
Compsolechia praenivea (Meyrick, 1914)
Compsolechia ptochogramma Meyrick, 1922
Compsolechia pungens Meyrick, 1922
Compsolechia quadrifascia (Walker, 1864)
Compsolechia recta Meyrick, 1922
Compsolechia repandella (Walker, 1864)
Compsolechia refracta (Meyrick, 1914)
Compsolechia religata Meyrick, 1922
Compsolechia rhombica Meyrick, 1922
Compsolechia salebrosa Meyrick, 1918
Compsolechia sciomima Meyrick, 1922
Compsolechia scitella (Walker, 1864)
Compsolechia scopulata (Meyrick, 1914)
Compsolechia scutella (Zeller, 1877)
Compsolechia secretella (Walker, 1864)
Compsolechia seductella (Walker, 1864)
Compsolechia sesamodes Meyrick, 1922
Compsolechia siderophaea (Walsingham, 1910)
Compsolechia solidella Walker, 1864
Compsolechia sporozona (Meyrick, 1914)
Compsolechia stasigastra Meyrick, 1922
Compsolechia stelliferella (Walker, 1864)
Compsolechia stillata Meyrick, 1922
Compsolechia subapicalis (Walker, 1864)
Compsolechia succincta (Walsingham, 1910)
Compsolechia suffectella (Walker, 1864)
Compsolechia superfusella (Walker, 1864)
Compsolechia suspectella Walker, 1864
Compsolechia tardella (Walker, 1864)
Compsolechia terrenella (Busck, 1914)
Compsolechia tetrortha Meyrick, 1922
Compsolechia thysanora (Meyrick, 1914)
Compsolechia titanota (Walsingham, 1910)
Compsolechia trachycnemis Meyrick, 1922
Compsolechia transjectella (Walker, 1864)
Compsolechia trapezias Meyrick, 1922
Compsolechia trochilea (Walsingham, 1910)
Compsolechia versatella (Walker, 1864)
Compsolechia vittatiella Adamski, 2009
Compsolechia volubilis Meyrick, 1922
Compsolechia zebrina (Walsingham, 1910)


== Status unclear ==
Compsolechia apatelia (Durrant), described as Anacampsis apatelia [unavailable name]
Compsolechia mutabilis (Walsingham), described as Anacampsis mutabilis [unavailable name]


== References ==

Adamski & Boege, 2009. TWO NEW SPECIES OF COMPSOLECHIA MEYRICK (LEPIDOPTERA: GELECHIIDAE) ASSOCIATED WITH CASEARIA (FLACOURTIACEAE) IN COASTAL DRY-FORESTS OF WESTERN MEXICO",4930
Compsolechia,genus,artfakta.se,,0
Beltheca,genus,butterfliesandmoths.org,,0
Beltheca,genus,wikipedia.org,"Beltheca is a genus of moth in the family Gelechiidae.


== Species ==
Beltheca oni Kawahara & Adamski, 2006
Beltheca phosphoropa (Meyrick, 1922)
Beltheca picolella Busck, 1914 [=Anterethista heteractis Meyrick, 1914]


== References ==

Kawahara, A.Y.; Adamski, D. 2006: Taxonomic and behavioral studies of a new dancing Beltheca Busck (Lepidoptera: Gelechiidae) from Costa Rica. Proceedings of the Entomological Society of Washington, 108(2): 253-260. BHL",457
Beltheca,genus,artfakta.se,,0
Battaristis,genus,butterfliesandmoths.org,,0
Battaristis,genus,wikipedia.org,"Battaristis is a genus of moths in the family Gelechiidae.


== Species ==
Battaristis acroglypta Meyrick, 1929
Battaristis amphiscolia Meyrick, 1914
Battaristis ardiophora Meyrick, 1914
Battaristis atelesta Meyrick, 1914
Battaristis bistrigella (Busck, 1914)
Battaristis concinusella (Chambers, 1877)
Battaristis concisa Meyrick, 1929
Battaristis coniosema Meyrick, 1922
Battaristis curtella (Busck, 1914)
Battaristis cyclella (Busck, 1903)
Battaristis emissurella (Walker, 1864)
Battaristis ichnota Meyrick, 1914
Battaristis melanamba Meyrick, 1914
Battaristis nigratomella (Clemens, 1863)
Battaristis orthocampta Meyrick, 1914
Battaristis parazela Meyrick, 1929
Battaristis pasadenae (Keifer, 1935)
Battaristis perinaeta (Walsingham, 1910)
Battaristis prismatopa Meyrick, 1914
Battaristis rhythmodes Meyrick, 1929
Battaristis sphenodelta Meyrick, 1922
Battaristis stereogramma Meyrick, 1914
Battaristis symphora (Walsingham, 1911)
Battaristis syngraphopa Meyrick, 1922
Battaristis synocha Meyrick, 1922
Battaristis tricentrota Meyrick, 1931
Battaristis unistrigella (Busck, 1914)
Battaristis vittella (Busck, 1916)


== External links ==
Yu, Dicky Sick Ki. ""Battaristis Meyrick 1914"". Home of Ichneumonoidea. Taxapad. Archived from the original on March 4, 2016.",1265
Battaristis,genus,artfakta.se,,0
Thyriodes,genus,butterfliesandmoths.org,,0
Thyriodes,genus,wikipedia.org,"Thyriodes is a genus of moths of the family Euteliidae. The genus was erected by Achille Guenée in 1852.


== Species ==
Thyriodes dissimilis (Druce, 1911) Colombia
Thyriodes flabellum Guenée, 1852 Mexico
Thyriodes terrabensis Schaus, 1912 Costa Rica


== References ==",269
Thyriodes,genus,artfakta.se,,0
Paectes,genus,butterfliesandmoths.org,,0
Paectes,genus,wikipedia.org,"Palpi upturned, reaching just above vertex of head. Thorax smoothly scaled. Abdomen with tufts on first segment and very long, with a large anal tubular tuft especially in male. Forewing with nearly straight costa, rectangular apex, obliquely curved outer margin and near base lobed inner margin. in most species, antennae of male bipectinated and tibia hairy. And in some, antennae of male pectinated for two-thirds of length and fore tibia with a tuft of long hair from femur-tibia joint.",490
Paectes,genus,artfakta.se,,0
Semophylax,genus,butterfliesandmoths.org,,0
Semophylax,genus,wikipedia.org,"Semophylax is a genus of moth in the family Gelechiidae.


== Species ==
Semophylax apicepuncta (Busck, 1911)
Semophylax verecundum (Omelko, 1988)


== References ==",165
Semophylax,genus,artfakta.se,,0
Sitotroga,genus,butterfliesandmoths.org,,0
Sitotroga,genus,wikipedia.org,"Sitotroga is a genus of moths in the family Gelechiidae.


== Species ==
Species are:

Sitotroga cerealella (Olivier, 1789) Angoumois grain moth
Sitotroga exquisita Bidzilya & Mey, 2011
Sitotroga horogramma (Meyrick, 1921)
Sitotroga psacasta (Meyrick, 1908)
Sitotroga pseudopsacasta Ponomarenko & Park, 2007


== Former species ==
Sitotroga nea 


== References ==",364
Sitotroga,genus,artfakta.se,,0
Dichomeris,genus,butterfliesandmoths.org,,0
Dichomeris,genus,wikipedia.org,"Li, Houhun; Zhen, Hui & Mey, Wolfram (2013). ""Notes on Dichomeris Hübner, 1818 from Southern Africa and Kenya, with description of seven new species (Lepidoptera, Gelechiidae, Dichomeridinae)"" (PDF). Zootaxa. 3608 (7): 561–574. doi:10.11646/zootaxa.3608.7.3. PMID 24614488.
Li, H.-H.; Zheng, Z. M. & Wang, H. J. (1997). ""Description of seven new species of the genus Dichomeris Hübner from China (Lepidoptera: Gelechiidae)"". Entomologia Sinica. 4 (3): 220–230.
Li, H. H.; Zhen, H.; Kendrick, R. C. & Sterling, M. J. (March 2010). ""Microlepidoptera of Hong Kong: Taxonomic study on the genus Dichomeris Hübner, 1818, with descriptions of three new species (Lepidoptera: Gelechiidae)"". SHILAP Revista de lepidopterología. 38 (149): 67–89.
Liu, Y.-q. & Qian, F.-J. (1994). ""A new species of the genus Dichomeris injurious to China. (Lepidoptera: Gelechiidae)"". Entomologia Sinica. 1 (4): 297–300.
Park, K. T. (2001). ""Two new species of Dichomeris (Lepidoptera: Gelechiidae) from Taiwan"". Insecta Koreana 18 (4): 307–310.
Ponomarenko, M. G. & Ueda, T. (2004). ""New species of the genus Dichomeris Hübner (Lepidoptera: Gelechiidae) from Thailand"". Transactions of the Lepidopterical Society of Japan. 55 (3): 147–159.",1213
Dichomeris,genus,artfakta.se,,0
Thiotricha,genus,butterfliesandmoths.org,,0
Thiotricha,genus,wikipedia.org,"Thiotricha is a genus of moths in the family Gelechiidae, subfamily Thiotrichinae.


== Species ==


== References ==",117
Thiotricha,genus,artfakta.se,,0
Zelosyne,genus,butterfliesandmoths.org,,0
Zelosyne,genus,wikipedia.org,"Zelosyne is a genus of moths in the family Gelechiidae.


== Species ==
Zelosyne olga Meyrick, 1915
Zelosyne poecilosoma Walsingham, 1911


== References ==",156
Zelosyne,genus,artfakta.se,,0
Telphusa,genus,butterfliesandmoths.org,,0
Telphusa,genus,wikipedia.org,"Telphusa is a genus of moths in the family Gelechiidae.


== Species ==
Telphusa alexandriacella (Chambers, 1872)
Telphusa amphichroma Meyrick, 1913
Telphusa atomatma (Meyrick, 1932)
Telphusa auxoptila Meyrick, 1926
Telphusa barygrapta Meyrick, 1932
Telphusa calathaea Meyrick, 1913
Telphusa callitechna Meyrick, 1914
Telphusa chloroderces Meyrick, 1929
Telphusa cistiflorella (Constant, 1890)
Telphusa conviciata Meyrick, 1929
Telphusa delatrix Meyrick, 1923
Telphusa distictella Forbes, 1931
Telphusa extranea (Walsingham, [1892])
Telphusa fasciella (Chambers, 1872)
Telphusa hemicycla Meyrick, 1932
Telphusa improvida Meyrick, 1926
Telphusa incognitella (Caradja, 1920)
Telphusa iosticta Meyrick, 1937
Telphusa iriditis Meyrick, 1920
Telphusa latebricola Meyrick, 1932
Telphusa longifasciella (Clemens, 1863)
Telphusa medulella Busck, 1914
Telphusa melanoleuca Walsingham, 1911
Telphusa melanozona Meyrick, 1913
Telphusa melitocyela Meyrick, 1935
Telphusa microsperma Meyrick, 1920
Telphusa necromantis Meyrick, 1932
Telphusa nephelaspis Meyrick, 1926
Telphusa nephomicta Meyrick, 1932
Telphusa nigrifasciata Park, 1992
Telphusa nigrimaculata Braun, 1923
Telphusa objecta Meyrick, 1921
Telphusa obligata Busck, 1914
Telphusa ochrifoliata Walsingham, 1911
Telphusa orgilopis Meyrick, 1923
Telphusa penetratrix Meyrick, 1931
Telphusa perspicua (Walsingham, 1897)
Telphusa phaulosema Meyrick, 1920
Telphusa pistaciae Sattler, 1982
Telphusa prasinoleuca (Meyrick, 1921)
Telphusa quercicola Park, 1992
Telphusa quinquedentata (Walsingham, 1911)
Telphusa retecta Meyrick, 1921
Telphusa ripula Walsingham, 1911
Telphusa sarcochroma (Walsingham, 1900)
Telphusa sedulitella (Busck, 1910)
Telphusa semiusta Meyrick, 1922
Telphusa smaragdopis Meyrick, 1926
Telphusa syncratopa Meyrick, 1935
Telphusa syndelta Meyrick, 1921
Telphusa tetragrapta Meyrick, 1937
Telphusa translucida (Walsingham, [1892])
Telphusa xyloptera Meyrick, 1932


== References ==",1943
Telphusa,genus,artfakta.se,,0
Tecia,genus,butterfliesandmoths.org,,0
Tecia,genus,wikipedia.org,"Tecia is a genus of moths in the family Gelechiidae.


== Species ==
Tecia albinervella (Kieffer & Jörgensen, 1910)
Tecia confirmans (Povolný, 1990)
Tecia kiefferi Kieffer & Jörgensen, 1910
Tecia solanivora (Povolný, 1973)
Tecia subalbata (Meyrick, 1931)
Tecia venosa (Butler, 1883)


== References ==",301
Tecia,genus,artfakta.se,,0
Tabernillaia,genus,butterfliesandmoths.org,,0
Tabernillaia,genus,wikipedia.org,"Tabernillaia is a genus of moth in the family Gelechiidae. It contains the species Tabernillaia ephialtes, which is found in Panama.
The wingspan is about 10 mm. The forewings are dark bronzy fuscous, with a slight coppery tinge about the middle of the wing in a strong light. An outwardly oblique, ovate, snow-white patch descends from the costa, at about one-sixth, slightly overreaching the fold. Another, rounded, rather smaller white spot lies on the costa at about one-fourth from the apex. The hindwings are shining, pale bronzy grey.


== References ==",560
Tabernillaia,genus,artfakta.se,,0
Symmetrischema,genus,butterfliesandmoths.org,,0
Symmetrischema,genus,wikipedia.org,"Symmetrischema is a genus of moths in the family Gelechiidae.


== Species ==


== Status unclear ==
Symmetrischema solani (Berg), described as Gelechia solani from South America


== References ==


== External links ==
 Media related to Symmetrischema at Wikimedia Commons",274
Symmetrischema,genus,artfakta.se,,0
Percnarcha,genus,butterfliesandmoths.org,,0
Percnarcha,genus,wikipedia.org,"Percnarcha is a genus of moths in the family Gelechiidae.


== Species ==
Percnarcha strategica Meyrick, 1930
Percnarcha latipes (Walker, [1865])
Percnarcha lilloi (Köhler, 1941)
Percnarcha trabeata (Meyrick, 1909)


== References ==",233
Percnarcha,genus,artfakta.se,,0
Parastega,genus,butterfliesandmoths.org,,0
Parastega,genus,wikipedia.org,"Parastega is a genus of moth in the family Gelechiidae.


== Species ==
Parastega chionostigma (Walsingham, 1911)
Parastega hemisigna Clarke, 1951
Parastega niveisignella (Zeller, 1877)
Parastega trichella Busck, 1914


== References ==",236
Parastega,genus,artfakta.se,,0
Logisis,genus,butterfliesandmoths.org,,0
Logisis,genus,wikipedia.org,"Logisis is a genus of moths in the family Gelechiidae. It contains the species Logisis achroea, which is found in Costa Rica.
The wingspan is about 40 mm. The forewings are shining, very pale ochreous, somewhat shaded along the cell, on the fold, and along the dorsum with fawn-brown; a brown. There is a spot below the costa near the base, and a narrow brown costal shade at the extreme base. The hindwings are shining straw-grey.


== References ==",450
Logisis,genus,artfakta.se,,0
Keiferia,genus,butterfliesandmoths.org,,0
Keiferia,genus,wikipedia.org,"Keiferia is a genus of moths in the family Gelechiidae.


== Species ==


== References ==",90
Keiferia,genus,artfakta.se,,0
Commatica,genus,butterfliesandmoths.org,,0
